,address,balance,timestamp,Vote,Round,Project Name,Proposal State,Proposal Standing,Grant Category,Earmarks,OCEAN Granted
778,0xeBD4FDE1283f05744e105412E77A1A42053A6F88,300.0,1622909460,Yes,6,VideoWiki,Funded,Completed,Build & Integrate,General,18000.0
779,0xb821A211957E317aF957b28e7292b27a8f9A3b73,6029.71868635384,1622962522,Yes,6,VideoWiki,Funded,Completed,Build & Integrate,General,18000.0
780,0x7f95BFed6958e9B0A6de3bF270B3Cd996aF926d7,25000.0,1623063259,Yes,6,VideoWiki,Funded,Completed,Build & Integrate,General,18000.0
781,0xCeea299D63fdd2d05B4406918A1bDEb429a24316,59328.97185304,1623063280,Yes,6,VideoWiki,Funded,Completed,Build & Integrate,General,18000.0
782,0x73c4069caC91A21B25b779508ca3E6566B96d392,50000.0,1623063307,Yes,6,VideoWiki,Funded,Completed,Build & Integrate,General,18000.0
783,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,0.0999,1622780640,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
784,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20518.211301227,1622790291,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
785,0xCeea299D63fdd2d05B4406918A1bDEb429a24316,59328.97185304,1622800892,No,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
786,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,970.0,1622804338,No,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
787,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,247458.963275456,1622806166,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
788,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,25029.678347218,1622821601,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
789,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1622831067,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
790,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1622831256,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
791,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1622831388,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
792,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1622831502,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
793,0x975CC4Ef1Ae67e1eDecadB7072a93faeD5552Fa1,38.49,1622859762,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
794,0x73c4069caC91A21B25b779508ca3E6566B96d392,50000.0,1622884785,No,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
795,0x7f95BFed6958e9B0A6de3bF270B3Cd996aF926d7,25000.0,1622884992,No,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
796,0x27B3035ab7F71d711dE25f114768F5F64B61857B,44349.8,1622930219,No,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
797,0xb821A211957E317aF957b28e7292b27a8f9A3b73,6029.71868635384,1622982455,No,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
798,0x42a19cd756651A488f1899157c45Af929bf3695F,32000.0,1622982808,No,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
799,0x21e06646433954AaBaCE8E3d93d502e423249299,1400.0,1623005120,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
800,0xeBD4FDE1283f05744e105412E77A1A42053A6F88,300.0,1623008551,No,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
801,0x270978cEEe056d9DaCea2367e517f765E05f9974,658.123899209931,1623037829,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
802,0xFc1a540517fB09d967B5fb22c63F975B1e729D4C,40015.5843747169,1623042755,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
803,0x362CfE20851584DF00a670b2c8460A3aafD35839,40000.0,1623054747,Yes,6,Posthuman AI,Funded,Completed,Build & Integrate,General,27200.0
804,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,0.0999,1622780929,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
805,0xB0fd5346F0568eaAefeB5D3d31F0D8D9fe2feA96,100.0,1622784191,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
806,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1622788656,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
807,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,247458.963275456,1622789392,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
808,0x1a0c2621E983CA01c2ccd1e2898E65e5a0775c54,11054.97,1622813907,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
809,0x0aFd2637414aC546D7EB40980E7A3BaaEa23b18F,100.0,1622814679,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
810,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,25029.678347218,1622821940,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
811,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1622830969,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
812,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1622831205,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
813,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1622831323,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
814,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1622831455,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
815,0x22ae6F03aE664A6e47bcD79c9A56ECEe963F6c30,7940.76,1622906963,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
816,0x42a19cd756651A488f1899157c45Af929bf3695F,32000.0,1622917737,No,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
817,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20518.211301227,1622925295,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
818,0xb821A211957E317aF957b28e7292b27a8f9A3b73,6029.71868635384,1622982292,No,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
819,0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,27500.0,1623061016,Yes,6,Ocean Vantage,Funded,Completed,Unleash Data,New Entrants,20000.0
820,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,0.0999,1622781036,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
821,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20518.211301227,1622788194,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
822,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1622788548,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
823,0x362CfE20851584DF00a670b2c8460A3aafD35839,40000.0,1622790542,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
824,0xb1B1dba36512C4943F2D517D2EdC256875404C5d,53189.4040772479,1622794910,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
825,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,25029.678347218,1622821895,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
826,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1622831118,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
827,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1622831276,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
828,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1622831407,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
829,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1622831518,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
830,0x270978cEEe056d9DaCea2367e517f765E05f9974,658.123899209931,1623037880,Yes,6,Solipay,Funded,Unreported,Unleash Data,New Entrants,27200.0
831,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,0.0999,1622780668,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
832,0x48E13Ab513A0d26f921707ad4F38989e2C587f25,688.707206305359,1622802989,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
833,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,970.0,1622804358,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
834,0x42a19cd756651A488f1899157c45Af929bf3695F,32000.0,1622829884,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
835,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1622831059,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
836,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1622831249,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
837,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1622831382,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
838,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1622831497,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
839,0x975CC4Ef1Ae67e1eDecadB7072a93faeD5552Fa1,38.49,1622859779,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
840,0xeBD4FDE1283f05744e105412E77A1A42053A6F88,300.0,1622909483,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
841,0xb821A211957E317aF957b28e7292b27a8f9A3b73,6029.71868635384,1622982210,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
842,0x601cDcA0cF80A750CB7aB33C3bdf1662463023C3,42.0298748662564,1623032765,No,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
843,0x270978cEEe056d9DaCea2367e517f765E05f9974,658.123899209931,1623037693,Yes,6,Alternate Future Summit,Funded,Unreported,Outreach,New Entrants,24590.0
844,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,0.0999,1622780864,Yes,6,Longtail Financial,Not Granted,Not Granted,Unleash Data,New Entrants,0.0
845,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,25029.678347218,1622821858,Yes,6,Longtail Financial,Not Granted,Not Granted,Unleash Data,New Entrants,0.0
846,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1622830996,Yes,6,Longtail Financial,Not Granted,Not Granted,Unleash Data,New Entrants,0.0
847,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1622831217,Yes,6,Longtail Financial,Not Granted,Not Granted,Unleash Data,New Entrants,0.0
848,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1622831341,Yes,6,Longtail Financial,Not Granted,Not Granted,Unleash Data,New Entrants,0.0
849,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1622831466,Yes,6,Longtail Financial,Not Granted,Not Granted,Unleash Data,New Entrants,0.0
850,0xb821A211957E317aF957b28e7292b27a8f9A3b73,6029.71868635384,1622982523,No,6,Longtail Financial,Not Granted,Not Granted,Unleash Data,New Entrants,0.0
851,0x42a19cd756651A488f1899157c45Af929bf3695F,32000.0,1622993608,No,6,Longtail Financial,Not Granted,Not Granted,Unleash Data,New Entrants,0.0
852,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,0.0999,1622780770,Yes,6,Fair Data,Funded,Unreported,Unleash Data,New Entrants,1710.0
853,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1622831032,Yes,6,Fair Data,Funded,Unreported,Unleash Data,New Entrants,1710.0
854,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1622831229,Yes,6,Fair Data,Funded,Unreported,Unleash Data,New Entrants,1710.0
855,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1622831362,Yes,6,Fair Data,Funded,Unreported,Unleash Data,New Entrants,1710.0
856,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1622831477,Yes,6,Fair Data,Funded,Unreported,Unleash Data,New Entrants,1710.0
857,0x975CC4Ef1Ae67e1eDecadB7072a93faeD5552Fa1,38.49,1622859859,Yes,6,Fair Data,Funded,Unreported,Unleash Data,New Entrants,1710.0
858,0x270978cEEe056d9DaCea2367e517f765E05f9974,658.123899209931,1623037770,Yes,6,Fair Data,Funded,Unreported,Unleash Data,New Entrants,1710.0
859,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,0.0999,1625810186,Yes,7,Unbanks.me,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0
860,0x8F9Be0996bCC9D878815767C3f4FeD35f670B008,0.3,1625816887,Yes,7,Unbanks.me,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0
861,0xc2006D4ac8B0340317Ca0242151842Dcf5c19393,0.3,1625816895,Yes,7,Unbanks.me,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0
862,0x12Fe20De6b441F18BA9a3C9A7A78C9BD16723E8d,1.3,1625816905,Yes,7,Unbanks.me,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0
863,0x663222814387E07B6E680fe3009083B7858db195,2523.3797,1625825547,Yes,7,Unbanks.me,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0
864,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2666272490826,1625980034,Yes,7,Unbanks.me,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0
865,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1625981095,No,7,Unbanks.me,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0
866,0x73c4069caC91A21B25b779508ca3E6566B96d392,50000.0,1626033682,No,7,Unbanks.me,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0
867,0xCb4a0C0f4311C980C58EAf50717a7739480E0659,55690.884,1626033707,No,7,Unbanks.me,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0
868,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,500.0,1626086880,Yes,7,Unbanks.me,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0
869,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20206.821778385,1625815743,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
870,0x12Fe20De6b441F18BA9a3C9A7A78C9BD16723E8d,1.3,1625816844,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
871,0xc2006D4ac8B0340317Ca0242151842Dcf5c19393,0.3,1625816855,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
872,0x8F9Be0996bCC9D878815767C3f4FeD35f670B008,0.3,1625816864,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
873,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1625819875,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
874,0xB121b3DdaA9af45Df9878C855079F8A78eea9772,11434.1,1625820807,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
875,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,71469.0584236849,1625824723,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
876,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,21471.0433484273,1625825094,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
877,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,22811.92132,1625825394,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
878,0x8060C684C03Eb9e9065f3799d18CB365d153AbFF,352.131355512682,1625825613,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
879,0x7Dc445E2B251e82bd45A4401e72Cf60b6B4a13aB,14932.8406001731,1625834467,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
880,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,1625834784,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
881,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2666272490826,1625980287,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
882,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1625980951,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
883,0xbdD5d655ad781FB9929BFe515EB4A50090444C21,330093.083070615,1626032748,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
884,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,19997.87,1626063183,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
885,0xEC09020811060215690501aAb132cDA57f5DA749,13960.7361283539,1626063205,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
886,0xE0093f7A481f1545d4A656726735E544Eb98eD93,500000.0,1626064457,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
887,0x570f7066bd0A0fdf4d66E7c8dfF562434d1e1789,19300.739,1626064953,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
888,0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,18333.0,1626064980,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
889,0xf88bD9c3F81f7148E4076bBB8b2e2B0951A8cE38,41837.9259231865,1626066682,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
890,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,503.255448130408,1626069121,Yes,7,Data Whale,Funded,Completed,Build & Integrate,General,32000.0
891,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,278424.934432181,1625796048,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
892,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,21471.0433484273,1625810527,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
893,0xf88bD9c3F81f7148E4076bBB8b2e2B0951A8cE38,41837.9259231865,1625811595,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
894,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20206.821778385,1625815831,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
895,0x12Fe20De6b441F18BA9a3C9A7A78C9BD16723E8d,1.3,1625816926,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
896,0xc2006D4ac8B0340317Ca0242151842Dcf5c19393,0.3,1625816934,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
897,0x8F9Be0996bCC9D878815767C3f4FeD35f670B008,0.3,1625816943,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
898,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1625819916,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
899,0xB121b3DdaA9af45Df9878C855079F8A78eea9772,11434.1,1625820993,No,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
900,0x663222814387E07B6E680fe3009083B7858db195,2523.3797,1625825666,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
901,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,503.255448130408,1625839549,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
902,0xCb4a0C0f4311C980C58EAf50717a7739480E0659,55690.884,1625851819,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
903,0xd71B984f8028af956fD5dAcE23Dd4f90475a82CC,49999.73335,1625898530,No,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
904,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2666272490826,1625980426,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
905,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1625981065,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
906,0x933eB82f95dC30A171f70D4A0A4b3182B6361c5E,750.102972157529,1626028555,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
907,0xbdD5d655ad781FB9929BFe515EB4A50090444C21,330093.083070615,1626032903,No,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
908,0x73c4069caC91A21B25b779508ca3E6566B96d392,50000.0,1626033226,No,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
909,0xeA13bF673e8837F742c0D4C35733f0E7F6522760,84170.3255823225,1626035754,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
910,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,19997.87,1626060235,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
911,0x570f7066bd0A0fdf4d66E7c8dfF562434d1e1789,19300.739,1626064695,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
912,0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,18333.0,1626064791,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
913,0x01d5595949fdbE521fbC39EaF09192dfFB3bFc17,28576.286,1626066049,No,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
914,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,500.0,1626086856,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
915,0xcA3b7E1312Ad020C058eF4942e3f33fFe6fD7b5c,13764.1857439214,1626087351,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
916,0xD0a2813A5d4fB68e2192d04fF9e1c6A72A9285e8,100000.0,1626087396,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
917,0x8060C684C03Eb9e9065f3799d18CB365d153AbFF,352.131355512682,1626088709,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
918,0x096b4d5776D44CAE05880e0703C9958b08B11F39,50000.0,1626090427,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
919,0xA95cCef9561842495E7538d0dD97cE1ABF0a5242,50000.0,1626090590,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
920,0xCe7BE31f48205C48A91A84E777a66252Bba87F0b,232701.899999411,1626091190,Yes,7,DataUnion Foundation,Funded,Completed,Build & Integrate,General,32000.0
921,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,21471.0433484273,1625810518,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
922,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1625819673,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
923,0xB121b3DdaA9af45Df9878C855079F8A78eea9772,11434.1,1625820949,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
924,0x27B3035ab7F71d711dE25f114768F5F64B61857B,44349.8,1625840673,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
925,0xCb4a0C0f4311C980C58EAf50717a7739480E0659,55690.884,1625851864,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
926,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2666272490826,1625980394,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
927,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1625981036,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
928,0xCeea299D63fdd2d05B4406918A1bDEb429a24316,268770.308095623,1626032411,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
929,0x03310BaF844Bfe66aaDd339c73F9229F35aA4c6d,177640.98,1626032976,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
930,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,19997.87,1626063668,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
931,0xE0093f7A481f1545d4A656726735E544Eb98eD93,500000.0,1626069591,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
932,0xeFB850EA4963Eb6d1A914D4Eb0b114026da51623,550.0,1626082862,Yes,7,DataX,Funded,Completed,Build & Integrate,New Entrants,32000.0
933,0xf88bD9c3F81f7148E4076bBB8b2e2B0951A8cE38,41837.9259231865,1625811561,Yes,7,Project Coral,Not Granted,Completed,Outreach,General,0.0
934,0x01d5595949fdbE521fbC39EaF09192dfFB3bFc17,28576.286,1625811665,Yes,7,Project Coral,Not Granted,Completed,Outreach,General,0.0
935,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20206.821778385,1625815784,Yes,7,Project Coral,Not Granted,Completed,Outreach,General,0.0
936,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1625819908,Yes,7,Project Coral,Not Granted,Completed,Outreach,General,0.0
937,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,1625834808,Yes,7,Project Coral,Not Granted,Completed,Outreach,General,0.0
938,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2666272490826,1625980359,Yes,7,Project Coral,Not Granted,Completed,Outreach,General,0.0
939,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1625981008,Yes,7,Project Coral,Not Granted,Completed,Outreach,General,0.0
940,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,19997.87,1626063212,Yes,7,Project Coral,Not Granted,Completed,Outreach,General,0.0
941,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,500.0,1626086927,Yes,7,Project Coral,Not Granted,Completed,Outreach,General,0.0
942,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,278424.934432181,1625796063,Yes,7,Nano Sensor Powered Smart Cities,Funded,Unreported,Unleash Data,New Entrants,32000.0
943,0xCb4a0C0f4311C980C58EAf50717a7739480E0659,55690.884,1625851780,No,7,Nano Sensor Powered Smart Cities,Funded,Unreported,Unleash Data,New Entrants,32000.0
944,0x53CB14af00560E779baCa9A662F6213dC573B906,500.0,1625907520,Yes,7,Nano Sensor Powered Smart Cities,Funded,Unreported,Unleash Data,New Entrants,32000.0
945,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2666272490826,1625980328,Yes,7,Nano Sensor Powered Smart Cities,Funded,Unreported,Unleash Data,New Entrants,32000.0
946,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1625980978,Yes,7,Nano Sensor Powered Smart Cities,Funded,Unreported,Unleash Data,New Entrants,32000.0
